City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
279,Neiafu,75,TO,2021-03-21 17:50:35,94,-18.65,-173.9833,77.0,8.05
280,Mandal,34,IN,2021-03-21 17:50:35,17,25.45,74.5667,77.72,7.99
281,Machinga,90,MW,2021-03-21 17:50:35,95,-15.1685,35.3,69.21,3.38
282,Iberia,90,US,2021-03-21 17:50:35,63,29.9502,-91.7507,68.0,8.05
283,Sao Miguel,20,BR,2021-03-21 17:50:36,58,-5.4667,-35.3667,87.8,18.41
284,Vilyuysk,100,RU,2021-03-21 17:50:36,95,63.7553,121.6247,-11.88,8.99
285,Morro Bay,0,US,2021-03-21 17:41:48,52,35.3658,-120.8499,59.0,1.99
286,Naruja,75,GE,2021-03-21 17:50:36,93,41.9069,41.9542,44.6,5.75
287,Hirado,40,JP,2021-03-21 17:50:37,25,33.3597,129.5531,46.99,3.0
288,Dingolfing,100,DE,2021-03-21 17:50:37,88,48.6333,12.5,36.0,14.0
289,Nouakchott,40,MR,2021-03-21 17:42:50,41,18.0858,-15.9785,78.8,19.57
290,Luang Prabang,39,LA,2021-03-21 17:50:37,87,19.8856,102.1347,72.86,1.72
291,Taltal,8,CL,2021-03-21 17:43:38,64,-25.4,-70.4833,72.25,6.71
292,Kalmunai,100,LK,2021-03-21 17:44:16,78,7.4167,81.8167,79.45,2.62
293,Leshukonskoye,100,RU,2021-03-21 17:50:38,95,64.8989,45.7622,20.62,6.87
294,Biak,80,ID,2021-03-21 17:42:14,82,-0.9131,122.8766,77.11,1.72
295,Gamba,63,GA,2021-03-21 17:43:29,77,-2.65,10.0,79.29,7.61
296,Berdigestyakh,27,RU,2021-03-21 17:50:38,96,62.0989,126.6992,-30.77,5.88
297,Oktyabrskoye,90,RU,2021-03-21 17:50:38,87,43.0645,44.7417,35.6,6.71
298,Havelock,90,US,2021-03-21 17:47:32,77,34.8791,-76.9013,61.0,16.11
299,Kyshtovka,71,RU,2021-03-21 17:49:45,94,56.555,76.6271,21.43,7.78
300,Acajutla,20,SV,2021-03-21 17:45:56,39,13.5928,-89.8275,84.2,4.61
301,Lar,0,IN,2021-03-21 17:50:39,21,26.2039,83.9717,74.28,4.56
302,Marsabit,61,KE,2021-03-21 17:43:45,52,2.3284,37.9899,73.17,14.41
303,Kununurra,90,AU,2021-03-21 17:50:39,100,-15.7667,128.7333,77.0,3.44
304,Warmbad,2,NA,2021-03-21 17:50:39,17,-28.45,18.7333,84.49,9.19
305,Zarate,0,AR,2021-03-21 17:50:39,67,-34.0981,-59.0286,77.0,9.08
306,Hirara,96,JP,2021-03-21 17:42:02,70,24.8,125.2833,62.64,30.51
307,Chuy,85,UY,2021-03-21 17:43:16,74,-33.6971,-53.4616,72.27,13.82
308,Maceio,75,BR,2021-03-21 17:50:40,74,-9.6658,-35.7353,80.6,12.66
309,Bud,0,US,2021-03-21 17:46:07,27,39.447,-86.1758,63.0,5.61
310,Krasnozerskoye,96,RU,2021-03-21 17:50:40,92,53.9828,79.2374,29.71,14.0
311,Oeiras,62,BR,2021-03-21 17:50:40,50,-7.0253,-42.1311,88.72,6.35
312,Torbay,20,CA,2021-03-21 17:42:28,59,47.6666,-52.7314,36.0,18.41
313,Marzuq,9,YE,2021-03-21 17:42:33,44,14.4,46.4667,64.24,5.82
314,Kota Belud,20,MY,2021-03-21 17:50:41,94,6.351,116.4305,77.0,3.44
315,Tsabong,11,BW,2021-03-21 17:50:41,49,-26.0217,22.401,76.95,5.17
316,Necochea,0,AR,2021-03-21 17:42:33,59,-38.5473,-58.7368,64.99,4.0
317,Saldanha,0,ZA,2021-03-21 17:43:19,46,-33.0117,17.9442,75.2,11.5
318,Doka,0,SD,2021-03-21 17:50:42,9,13.5167,35.7667,90.23,3.67
319,Agadez,83,NE,2021-03-21 17:50:42,11,19.75,10.25,89.42,9.28
320,Mosquera,40,CO,2021-03-21 17:50:42,48,4.7059,-74.2302,66.2,8.05
321,Maniitsoq,51,GL,2021-03-21 17:50:43,85,65.4167,-52.9,16.47,16.49
322,Cooma,90,AU,2021-03-21 17:50:43,100,-36.2333,149.1333,53.6,4.61
323,Rocha,42,UY,2021-03-21 17:43:54,70,-34.4833,-54.3333,71.53,13.51
324,Bacolod,83,PH,2021-03-21 17:50:43,81,10.6667,122.95,79.02,7.29
325,Hobyo,51,SO,2021-03-21 17:42:58,78,5.3505,48.5268,79.5,14.43
326,Pontarlier,93,FR,2021-03-21 17:50:44,76,46.8333,6.25,42.01,10.0
327,Mercedes,0,AR,2021-03-21 17:50:44,67,-34.6515,-59.4307,77.0,9.22
328,Krasnoselkup,100,RU,2021-03-21 17:44:05,93,65.7,82.4667,1.71,16.02
329,Cockburn Town,40,TC,2021-03-21 17:43:55,69,21.4612,-71.1419,78.8,14.97
330,Los Llanos De Aridane,75,ES,2021-03-21 17:46:12,59,28.6585,-17.9182,64.4,10.36
331,Tiznit,0,MA,2021-03-21 17:48:03,43,29.5833,-9.5,61.02,4.36
332,Muros,0,ES,2021-03-21 17:46:49,57,42.7762,-9.0603,62.01,15.99
333,Leh,85,IN,2021-03-21 17:46:58,55,34.1667,77.5833,30.0,7.25
334,Esperance,0,AU,2021-03-21 17:40:34,72,-33.8667,121.9,66.2,13.8
335,Rensvik,75,NO,2021-03-21 17:50:45,87,63.1,7.8167,35.6,12.66
336,Yerbogachen,100,RU,2021-03-21 17:50:45,92,61.2767,108.0108,-16.33,6.11
337,Gat,95,IL,2021-03-21 17:50:45,53,31.61,34.7642,75.0,3.09
338,Sistranda,75,NO,2021-03-21 17:42:30,100,63.7256,8.834,35.6,19.57
339,Miraflores,20,MX,2021-03-21 17:50:45,32,19.2167,-98.8083,69.8,4.61
340,Okha,100,RU,2021-03-21 17:46:57,89,53.5739,142.9478,20.28,12.01
341,Jalu,94,LY,2021-03-21 17:44:03,15,29.0331,21.5482,79.65,21.81
342,Ostrovnoy,100,RU,2021-03-21 17:43:02,93,68.0531,39.5131,21.79,4.94
343,Miyako,100,JP,2021-03-21 17:50:46,82,39.6367,141.9525,45.91,3.96
344,Ilulissat,75,GL,2021-03-21 17:43:16,85,69.2167,-51.1,12.2,23.02
345,Chara,56,RU,2021-03-21 17:47:35,79,56.9064,118.2631,1.2,2.08
346,Port Shepstone,35,ZA,2021-03-21 17:50:46,76,-30.7414,30.455,71.53,20.69
347,Tres Arroyos,0,AR,2021-03-21 17:47:26,31,-38.3739,-60.2798,71.2,9.8
348,Keti Bandar,0,PK,2021-03-21 17:50:47,85,24.1447,67.4497,76.14,10.36
349,Kavaratti,0,IN,2021-03-21 17:42:16,72,10.5669,72.642,82.85,9.04
350,Graciano Sanchez,40,MX,2021-03-21 17:50:47,53,23.9167,-99.2833,71.6,14.97
351,Ancud,0,CL,2021-03-21 17:42:54,52,-41.8697,-73.8203,66.2,6.91
352,Pisco,0,PE,2021-03-21 17:43:27,57,-13.7,-76.2167,79.0,9.22
353,Dongsheng,0,CN,2021-03-21 17:50:47,25,39.8161,109.9776,28.35,10.83
354,Itarema,100,BR,2021-03-21 17:43:36,62,-2.9248,-39.9167,83.91,13.42
355,Palafrugell,63,ES,2021-03-21 17:50:48,20,41.9174,3.1631,57.0,10.98
356,Haapiti,20,PF,2021-03-21 17:46:50,65,-17.5667,-149.8667,82.4,2.3
357,Puri,40,IN,2021-03-21 17:50:48,83,19.8,85.85,80.6,4.61
358,Kutum,51,SD,2021-03-21 17:50:48,13,14.2,24.6667,78.91,8.41
359,Zhigalovo,100,RU,2021-03-21 17:50:48,92,54.8097,105.1578,31.12,6.62
360,Thongwa,0,MM,2021-03-21 17:50:49,83,16.7619,96.5278,80.6,5.75
361,Pochutla,20,MX,2021-03-21 17:46:29,51,15.7432,-96.4661,89.6,9.22
362,Abu Samrah,0,SY,2021-03-21 17:50:49,42,35.3029,37.1841,61.61,4.0
363,Nyrob,87,RU,2021-03-21 17:50:49,96,60.733,56.7202,13.14,4.45
364,Mareeba,100,AU,2021-03-21 17:50:50,94,-17.0,145.4333,73.4,1.14
365,Shingu,100,JP,2021-03-21 17:43:45,73,33.7333,135.9833,50.92,11.21
366,Dunedin,87,NZ,2021-03-21 17:45:50,82,-45.8742,170.5036,54.0,1.99
367,Yar-Sale,100,RU,2021-03-21 17:43:00,97,66.8333,70.8333,-3.71,5.37
368,College,1,US,2021-03-21 17:43:13,59,64.8569,-147.8028,1.0,6.91
369,Kyzyl-Suu,100,KG,2021-03-21 17:50:50,62,42.3414,78.0056,39.51,5.28
370,Riyadh,0,SA,2021-03-21 17:48:41,10,24.6877,46.7219,86.0,3.44
371,Cabo San Lucas,1,MX,2021-03-21 17:38:20,34,22.8909,-109.9124,84.0,3.53
372,Lewistown,1,US,2021-03-21 17:50:50,21,40.5992,-77.5714,61.0,5.35
373,Kyra,85,RU,2021-03-21 17:50:51,73,49.5776,111.9753,24.76,3.2
374,Axim,33,GH,2021-03-21 17:50:51,80,4.8699,-2.2405,81.9,10.47
375,Belaya Gora,73,RU,2021-03-21 17:44:11,89,68.5333,146.4167,-14.1,3.58
376,Puerto Ayacucho,70,VE,2021-03-21 17:50:51,33,5.6639,-67.6236,97.74,2.3
377,Rigaud,1,CA,2021-03-21 17:50:52,39,45.4793,-74.3024,55.4,9.22
378,Hami,0,CN,2021-03-21 17:42:52,22,42.8,93.45,41.74,2.28
379,Halifax,0,CA,2021-03-21 17:46:18,37,44.6453,-63.5724,57.0,12.66
380,Cabedelo,40,BR,2021-03-21 17:50:52,62,-6.9811,-34.8339,86.0,11.5
381,Campana,1,AR,2021-03-21 17:50:52,67,-34.1687,-58.9591,73.99,9.28
382,Kindu,92,CD,2021-03-21 17:43:33,92,-2.95,25.95,72.61,3.8
383,Hadejia,50,NG,2021-03-21 17:50:53,15,12.4498,10.0444,96.46,8.7
384,Sabha,0,LY,2021-03-21 17:50:53,8,27.0377,14.4283,74.61,8.08
385,Semirom,0,IR,2021-03-21 17:50:53,52,31.4167,51.5667,41.5,3.33
386,Srednekolymsk,15,RU,2021-03-21 17:42:17,70,67.45,153.6833,-10.97,4.63
387,Ust-Koksa,100,RU,2021-03-21 17:50:54,80,50.2696,85.6108,28.24,2.62
388,Lasa,40,IT,2021-03-21 17:42:51,69,46.6166,10.7002,53.6,10.36
389,Tunceli,75,TR,2021-03-21 17:50:54,62,39.1083,39.5471,51.8,6.91
390,Baker City,20,US,2021-03-21 17:50:12,56,44.7749,-117.8344,39.2,2.1
391,Sinnamary,37,GF,2021-03-21 17:44:13,81,5.3833,-52.95,80.85,10.11
392,Toropets,100,RU,2021-03-21 17:50:54,97,56.4978,31.6353,31.3,10.22
393,Redmond,100,US,2021-03-21 17:47:20,89,47.674,-122.1215,43.0,8.3
394,Sivas,75,TR,2021-03-21 17:50:55,87,39.7916,37.0019,41.0,8.05
395,Carmo Do Rio Claro,63,BR,2021-03-21 17:47:54,68,-20.9719,-46.1189,77.67,5.03
396,Lagodekhi,90,GE,2021-03-21 17:50:55,93,41.8268,46.2767,42.8,4.61
397,Mountain Home,1,US,2021-03-21 17:46:16,52,43.133,-115.6912,42.8,17.27
398,Watertown,1,US,2021-03-21 17:50:55,21,42.3709,-71.1828,64.0,4.61
399,Tasgaon,21,IN,2021-03-21 17:50:56,40,17.0333,74.6,76.32,4.79
400,Norman Wells,20,CA,2021-03-21 17:42:07,76,65.282,-126.8329,-18.4,3.44
401,Khawhai,20,IN,2021-03-21 17:50:56,46,23.3667,93.1167,55.17,2.28
402,Fairbanks,1,US,2021-03-21 17:40:34,59,64.8378,-147.7164,1.0,6.91
403,Egvekinot,100,RU,2021-03-21 17:50:56,96,66.3167,-179.1667,-7.15,7.67
404,Jaisinghnagar,1,IN,2021-03-21 17:50:56,29,23.7,81.3833,76.93,3.91
405,Prieska,12,ZA,2021-03-21 17:50:57,26,-29.6641,22.7474,78.55,9.37
406,Gimli,100,CA,2021-03-21 17:50:57,70,50.6336,-96.9907,44.6,6.91
407,Portland,90,US,2021-03-21 17:40:20,70,45.5234,-122.6762,46.0,4.61
408,Camana,74,PE,2021-03-21 17:50:57,71,-16.6228,-72.7111,75.43,10.29
409,Bandarbeyla,0,SO,2021-03-21 17:43:20,66,9.4942,50.8122,78.69,8.95
410,Cherepanovo,100,RU,2021-03-21 17:50:58,93,54.2222,83.381,29.97,15.21
411,Herat,40,AF,2021-03-21 17:44:00,58,34.5,62.0,57.2,3.44
412,Qaqortoq,75,GL,2021-03-21 17:43:02,74,60.7167,-46.0333,24.8,12.66
413,Tlacotepec,44,MX,2021-03-21 17:50:58,58,20.0667,-97.8667,67.06,6.15
414,Hofn,40,IS,2021-03-21 17:42:29,87,64.2539,-15.2082,46.4,27.63
415,Handlova,98,SK,2021-03-21 17:50:59,100,48.7276,18.7601,30.0,1.34
416,Whitehorse,90,CA,2021-03-21 17:45:10,92,60.7161,-135.0538,12.99,8.05
417,Saint-Joseph,90,RE,2021-03-21 17:43:56,83,-21.3667,55.6167,78.8,18.41
418,Qostanay,90,KZ,2021-03-21 17:50:59,93,53.1667,63.5833,24.8,6.71
419,Oeiras Do Para,63,BR,2021-03-21 17:50:59,77,-2.0031,-49.8544,86.14,3.04
420,Korla,62,CN,2021-03-21 17:46:26,55,41.7597,86.1469,44.62,3.44
421,Vestmannaeyjar,75,IS,2021-03-21 17:43:31,76,63.4427,-20.2734,44.6,19.57
422,Onega,100,RU,2021-03-21 17:51:00,98,63.9061,38.1404,29.41,5.61
423,San Andres,75,CO,2021-03-21 17:51:00,62,12.5847,-81.7006,86.0,18.41
424,Dingle,84,PH,2021-03-21 17:43:32,86,10.9995,122.6711,78.31,7.81
425,Tehachapi,43,US,2021-03-21 17:51:00,67,35.1322,-118.449,42.01,8.01
426,Shimoda,86,JP,2021-03-21 17:42:43,67,34.6667,138.95,62.01,1.01
427,Shenjiamen,100,CN,2021-03-21 17:51:00,61,29.9576,122.298,46.63,12.39
428,Prince Rupert,90,CA,2021-03-21 17:51:01,81,54.3161,-130.3201,42.8,4.61
429,Marseille,32,FR,2021-03-21 17:47:07,43,43.3333,5.5,55.99,6.73
430,Dmitriyevka,40,RU,2021-03-21 17:51:01,79,54.75,55.3333,17.6,11.18
431,Ambilobe,94,MG,2021-03-21 17:43:23,91,-13.2,49.05,76.15,2.42
432,Bubaque,41,GW,2021-03-21 17:43:50,75,11.2833,-15.8333,76.21,17.09
433,Marsh Harbour,11,BS,2021-03-21 17:42:46,69,26.5412,-77.0636,76.41,12.57
434,Ust-Nera,93,RU,2021-03-21 17:42:30,98,64.5667,143.2,-7.22,4.79
435,Yegorlykskaya,71,RU,2021-03-21 17:51:02,78,46.5656,40.6562,35.98,4.14
436,Soyo,39,AO,2021-03-21 17:47:25,81,-6.1349,12.3689,80.38,9.64
437,Rudbar,24,AF,2021-03-21 17:51:02,20,30.15,62.6,69.46,10.25
438,Kommunar,90,RU,2021-03-21 17:51:02,80,59.6206,30.39,33.8,20.13
439,Port Blair,40,IN,2021-03-21 17:45:41,69,11.6667,92.75,79.7,3.6
440,Shwebo,79,MM,2021-03-21 17:50:24,26,22.5667,95.7,80.64,8.05
441,Neepawa,75,CA,2021-03-21 17:51:03,57,50.2289,-99.4664,46.4,9.22
442,Dalvik,0,IS,2021-03-21 17:46:52,53,65.9702,-18.5286,48.2,25.32
443,Baruun-Urt,1,MN,2021-03-21 17:47:30,80,46.6806,113.2792,25.05,9.84
444,Rivers,75,CA,2021-03-21 17:51:03,57,50.0308,-100.2403,46.4,9.22
445,Arlit,76,NE,2021-03-21 17:43:04,12,18.7369,7.3853,90.01,6.55
446,Duldurga,81,RU,2021-03-21 17:51:03,74,50.6761,113.5931,24.39,4.54
447,Gull Lake,1,CA,2021-03-21 17:51:04,43,50.1001,-108.4847,32.0,19.57
448,Macusani,83,PE,2021-03-21 17:51:04,71,-14.0833,-70.4333,47.25,11.18
449,Agirish,83,RU,2021-03-21 17:51:04,97,61.9247,63.0231,10.09,5.23
450,Yaan,60,NG,2021-03-21 17:51:05,34,7.3833,8.5667,93.43,9.19
451,Myitkyina,0,MM,2021-03-21 17:51:05,37,25.3833,97.4,71.73,2.35
452,Sao Filipe,75,CV,2021-03-21 17:43:29,66,14.8961,-24.4956,72.25,10.74
453,Camopi,34,GF,2021-03-21 17:51:05,77,3.1655,-52.3158,84.07,2.1
454,Chauk,61,MM,2021-03-21 17:51:05,30,20.8833,94.8167,79.72,1.86
455,Tigil,48,RU,2021-03-21 17:51:06,86,57.8,158.6667,0.1,4.47
456,Chicama,53,PE,2021-03-21 17:46:22,73,-7.8447,-79.1469,75.2,10.36
457,Govindgarh,0,IN,2021-03-21 17:51:06,17,27.5,76.9833,79.36,2.71
458,Verkhnedneprovskiy,100,RU,2021-03-21 17:51:06,93,54.9813,33.3457,26.87,13.06
459,Kilindoni,0,TZ,2021-03-21 17:51:07,73,-7.9139,39.6668,83.95,7.61
460,Guerrero Negro,98,MX,2021-03-21 17:43:06,56,27.9769,-114.0611,63.77,19.42
461,Eyl,24,SO,2021-03-21 17:44:13,74,7.9803,49.8164,76.95,14.09
462,Mahebourg,75,MU,2021-03-21 17:41:57,89,-20.4081,57.7,78.8,12.66
463,Chaoyang,6,CN,2021-03-21 17:51:07,30,41.5703,120.4586,34.02,6.42
464,Kharabali,50,RU,2021-03-21 17:51:07,62,47.4196,47.2568,37.0,2.55
465,Tazovskiy,100,RU,2021-03-21 17:44:02,95,67.4667,78.7,1.18,13.98
466,Shenzhen,87,CN,2021-03-21 17:47:27,73,22.5455,114.0683,63.0,12.21
467,Naze,81,JP,2021-03-21 17:42:42,73,28.3667,129.4833,55.54,22.03
468,Enshi,99,CN,2021-03-21 17:51:08,83,30.3,109.4833,48.97,1.21
469,Tiksi,100,RU,2021-03-21 17:42:23,99,71.6872,128.8694,-15.65,11.45
470,Derzhavinsk,100,KZ,2021-03-21 17:51:08,96,51.1,66.3167,24.75,9.04
471,Anzio,59,IT,2021-03-21 17:51:09,55,41.4853,12.6179,52.0,1.99
472,Belyy Yar,0,RU,2021-03-21 17:51:09,56,53.6039,91.3903,39.2,6.71
473,Moron,0,AR,2021-03-21 17:51:09,57,-34.6534,-58.6198,79.0,3.0
474,Zaqatala,90,AZ,2021-03-21 17:47:03,93,41.6336,46.6433,42.8,4.61
475,Deputatskiy,31,RU,2021-03-21 17:45:46,97,69.3,139.9,-20.58,1.95
476,Mirnyy,30,RU,2021-03-21 17:46:34,96,62.5353,113.9611,-29.72,5.21
477,Morton,1,US,2021-03-21 17:51:10,43,46.7722,-101.2615,54.0,16.11
478,Bontang,87,ID,2021-03-21 17:51:10,84,0.1333,117.5,80.85,6.02
479,Laibin,89,CN,2021-03-21 17:51:10,59,23.7,109.2667,54.73,16.2
480,Batagay,98,RU,2021-03-21 17:51:10,84,67.6333,134.6333,0.59,3.58
481,Amot,100,NO,2021-03-21 17:51:11,87,59.5714,7.9877,25.52,4.23
482,Mandalgovi,0,MN,2021-03-21 17:47:33,71,45.7625,106.2708,26.37,12.95
483,Takayama,100,JP,2021-03-21 17:51:11,84,36.1333,137.25,43.0,1.99
484,Coquimbo,0,CL,2021-03-21 17:42:00,52,-29.9533,-71.3436,68.0,14.97
485,San Policarpo,57,PH,2021-03-21 17:51:11,83,12.1791,125.5072,81.0,8.95
486,Chapais,1,CA,2021-03-21 17:43:34,31,49.7834,-74.8492,48.2,18.41
487,Flin Flon,90,CA,2021-03-21 17:43:03,74,54.7682,-101.865,28.4,13.8
488,Chenghai,90,CN,2021-03-21 17:51:12,67,23.4632,116.768,59.0,8.95
489,Ruwi,0,OM,2021-03-21 17:51:12,23,23.5996,58.5507,84.2,4.61
490,Champasak,24,LA,2021-03-21 17:51:12,83,14.75,106.0,73.29,3.4
491,Aras,40,ES,2021-03-21 17:51:13,57,42.5617,-2.356,48.2,14.97
492,Chatakonda,63,IN,2021-03-21 17:51:13,51,17.55,80.65,79.9,3.15
493,Talnakh,64,RU,2021-03-21 17:42:16,58,69.4865,88.3972,-14.15,6.44
494,Qandala,0,SO,2021-03-21 17:51:13,64,11.472,49.8728,77.95,3.09
495,Etchojoa,75,MX,2021-03-21 17:51:13,17,26.9167,-109.6333,80.6,3.11
496,Osoyoos,85,CA,2021-03-21 17:51:14,56,49.0331,-119.4524,41.0,4.61
497,Mingyue,3,CN,2021-03-21 17:51:14,79,43.1069,128.9217,26.28,10.76
498,Bonthe,24,SL,2021-03-21 17:42:12,59,7.5264,-12.505,82.9,12.41
499,Flinders,100,AU,2021-03-21 17:49:52,98,-34.5833,150.8552,68.0,5.99
500,Bereda,1,ES,2021-03-21 17:51:14,77,43.2686,-7.5406,48.99,15.01
501,Nipawin,90,CA,2021-03-21 17:51:15,64,53.3668,-104.0009,30.2,24.16
502,Acari,94,PE,2021-03-21 17:51:15,53,-15.4311,-74.6158,83.26,11.25
503,Kiunga,94,PG,2021-03-21 17:49:32,98,-6.1219,141.2906,74.07,1.81
504,Praia Da Vitoria,90,PT,2021-03-21 17:50:22,77,38.7333,-27.0667,61.0,5.86
505,Komsomolskiy,49,UZ,2021-03-21 17:43:31,81,40.4272,71.7189,48.2,4.61
506,Teguise,20,ES,2021-03-21 17:48:21,49,29.0605,-13.564,68.0,18.41
507,Novaya Ladoga,100,RU,2021-03-21 17:51:16,59,60.1025,32.3019,32.0,15.23
508,Pinawa,100,CA,2021-03-21 17:51:16,94,50.1489,-95.8811,42.3,4.23
509,Saint-Jerome,1,CA,2021-03-21 17:51:16,39,45.7804,-74.0036,46.4,9.22
510,Khetia,10,IN,2021-03-21 17:51:16,17,21.6667,74.5833,79.54,2.51
511,Radinac,100,RS,2021-03-21 17:51:17,45,44.6267,20.967,39.99,1.99
512,Rach Gia,33,VN,2021-03-21 17:51:17,83,10.0167,105.0833,80.6,9.22
513,Luwuk,88,ID,2021-03-21 17:51:17,84,-0.9516,122.7875,78.13,2.57
514,Faya,0,SA,2021-03-21 17:42:31,77,18.3851,42.4509,66.2,9.22
515,Mirabela,41,BR,2021-03-21 17:51:18,62,-16.2628,-44.1644,78.67,8.37
516,Buncrana,75,IE,2021-03-21 17:51:18,76,55.1333,-7.45,50.0,5.75
517,Ejigbo,0,NG,2021-03-21 17:49:13,43,7.9,4.3167,93.2,8.05
518,Misratah,0,LY,2021-03-21 17:43:08,71,32.3754,15.0925,61.11,18.43
519,Sorong,98,ID,2021-03-21 17:39:58,83,-0.8833,131.25,80.2,7.02
520,Cap Malheureux,1,MU,2021-03-21 17:43:19,81,-19.9842,57.6142,81.0,5.01
521,Ishigaki,99,JP,2021-03-21 17:51:18,73,24.3448,124.1572,63.14,32.73
522,Kangaatsiaq,100,GL,2021-03-21 17:51:19,92,68.3065,-53.4641,3.83,13.73
523,Upington,20,ZA,2021-03-21 17:43:12,36,-28.4478,21.2561,80.6,3.44
524,Pargolovo,90,RU,2021-03-21 17:51:19,80,60.0869,30.2718,34.0,20.13
525,Kenmare,30,IE,2021-03-21 17:51:19,81,51.8833,-9.5833,51.24,3.65
526,Ibiruba,100,BR,2021-03-21 17:51:19,86,-28.6275,-53.0897,73.87,6.02
527,Gravdal,75,NO,2021-03-21 17:51:20,74,68.1214,13.5031,30.2,3.44
528,Bonnyville,20,CA,2021-03-21 17:51:20,50,54.2668,-110.735,24.8,9.22
529,Berbera,63,SO,2021-03-21 17:51:20,67,10.4396,45.0143,78.19,4.45
530,Gizo,78,SB,2021-03-21 17:47:06,75,-8.103,156.8419,81.84,11.81
531,Le Portel,90,FR,2021-03-21 17:51:21,65,50.7056,1.5757,44.6,8.05
532,Angoram,70,PG,2021-03-21 17:51:21,99,-4.0625,144.0661,73.85,2.1
533,Teya,100,RU,2021-03-21 17:51:21,92,60.3778,92.6267,28.78,7.87
534,Ust-Kut,100,RU,2021-03-21 17:43:23,95,56.7938,105.7672,31.35,8.7
535,Beatrice,1,US,2021-03-21 17:51:21,48,40.2681,-96.747,62.01,27.63
536,Abu Dhabi,0,AE,2021-03-21 17:51:17,38,24.4667,54.3667,77.0,14.97
537,Santa Cruz Del Sur,2,CU,2021-03-21 17:51:22,57,20.7147,-77.9956,83.59,11.43
538,Buzmeyin,75,TM,2021-03-21 17:51:22,62,38.0507,58.2056,57.2,4.61
539,Praia,0,CV,2021-03-21 17:45:42,44,14.9215,-23.5087,78.8,19.57
540,Luanda,75,AO,2021-03-21 17:48:18,89,-8.8368,13.2343,78.8,6.91
541,Moree,40,AU,2021-03-21 17:43:59,88,-29.4667,149.85,69.8,11.5
542,Palmas,40,BR,2021-03-21 17:50:25,66,-10.2128,-48.3603,86.0,8.05
543,Manicore,97,BR,2021-03-21 17:42:41,74,-5.8092,-61.3003,80.82,3.02
544,Goderich,0,CA,2021-03-21 17:51:23,21,43.7501,-81.7165,55.4,11.5
545,Santa Isabel,0,BR,2021-03-21 17:51:23,39,-23.3156,-46.2214,86.0,2.3
546,Ternate,47,ID,2021-03-21 17:51:23,81,0.8,127.4,81.07,4.07
547,Texistepec,75,MX,2021-03-21 17:51:23,60,17.8833,-94.7833,75.2,11.5
548,Ubinskoye,98,RU,2021-03-21 17:51:24,94,55.3068,79.6802,30.38,15.61
549,Benito Juarez,20,MX,2021-03-21 17:51:24,32,19.385,-99.165,69.8,4.61
550,Pemangkat,100,ID,2021-03-21 17:51:24,88,1.1667,108.9667,77.88,5.46
551,Merritt Island,90,US,2021-03-21 17:50:52,77,28.5392,-80.672,66.99,13.8
552,Mezen,100,RU,2021-03-21 17:51:24,96,65.8522,44.24,19.17,4.94
553,Pontes E Lacerda,35,BR,2021-03-21 17:51:25,84,-15.2261,-59.3353,82.78,3.2
554,Mumbwa,26,ZM,2021-03-21 17:51:25,95,-14.9783,27.0619,66.58,3.85
555,Berlevag,75,NO,2021-03-21 17:43:44,86,70.8578,29.0864,26.6,28.77
556,Yanam,23,IN,2021-03-21 17:51:25,81,16.7333,82.2167,74.32,2.42
557,Ossora,0,RU,2021-03-21 17:42:08,74,59.2353,163.0719,-5.03,1.68
558,San Ramon,1,US,2021-03-21 17:46:11,66,37.7799,-121.978,59.0,3.44
559,Excelsior Springs,1,US,2021-03-21 17:50:00,51,39.3392,-94.2261,60.01,17.27
560,Scarborough,66,GB,2021-03-21 17:44:48,72,54.2797,-0.4044,45.0,3.71
